day	seedRun	susceptible	exposed	infected	removed	susceptible-in-quarantine	exposed-in-quarantine	infected-in-quarantine	removed-in-quarantine	susceptible-in-quarantine-external-1	exposed-in-quarantine-external-1	infected-in-quarantine-external-1	removed-in-quarantine-external-1	susceptible-in-quarantine-external-2	exposed-in-quarantine-external-2	infected-in-quarantine-external-2	removed-in-quarantine-external-2	num-of-screened-agents	num-of-screened-agents-external-1	num-of-screened-agents-external-2	num-of-positive-agents	num-of-positive-agents-external-1	num-of-positive-agents-external-2	num-vaccinated	num-immunized	num-immunized-in-quarantine	num-immunized-in-quarantine-external-1	num-immunized-in-quarantine-external-2	num-infected-outside	classroom-in-quarantine	num-of-classroom-in-quarantine	classroom-with-at-least-one-infected
23	123456983	200	14	16	7	0	0	0	0	0	0	0	0	0	0	2	1	0	33	3	0	0	3	86	50	0	0	0	4	[]	0	2
24	123456983	190	13	26	8	0	0	0	0	0	0	0	0	0	0	2	1	0	34	3	0	0	3	86	50	0	0	0	4	[]	0	5
25	123456983	170	29	27	10	0	0	0	0	0	0	0	0	0	0	2	2	0	37	4	0	0	4	86	50	0	0	0	5	[]	0	5
26	123456983	153	35	32	15	0	0	0	0	0	0	0	0	0	0	3	2	0	39	5	0	0	5	86	50	0	0	0	5	[]	0	6
27	123456983	153	30	28	22	0	0	0	0	0	0	0	0	0	0	5	2	0	40	7	0	0	7	86	50	0	0	0	5	[]	0	6
28	123456983	153	25	25	30	0	0	0	0	0	0	0	0	0	0	4	3	0	42	7	0	0	7	86	50	0	0	0	5	[]	0	6
29	123456983	144	31	25	32	0	0	0	0	0	0	0	0	0	0	3	5	0	45	9	0	0	9	86	50	0	0	0	5	[]	0	7
30	123456983	131	37	28	34	0	0	0	0	0	0	1	0	0	0	5	4	0	48	11	0	1	11	86	50	0	0	0	5	[]	0	7
31	123456983	124	30	32	42	0	0	0	0	0	0	1	0	0	0	7	4	0	49	13	0	1	13	86	50	0	0	0	5	[]	0	9
32	123456983	108	31	38	48	0	0	0	0	0	0	3	0	0	0	6	6	0	51	14	0	3	14	86	50	0	0	0	5	[]	0	10
33	123456983	95	34	38	56	0	0	0	0	0	0	2	1	0	0	9	5	0	55	17	0	3	17	86	50	0	0	0	5	[]	0	10
34	123456983	94	23	43	62	0	0	0	0	0	0	2	1	0	0	9	6	0	58	18	0	3	18	86	50	0	0	0	6	[]	0	10
35	123456983	94	20	40	69	0	0	0	0	0	0	2	1	0	0	7	7	0	59	18	0	3	18	86	50	0	0	0	6	[]	0	9
36	123456983	75	31	42	74	0	0	0	0	0	0	2	1	0	0	7	8	0	59	20	0	3	20	86	50	0	0	0	6	[]	0	10
37	123456983	65	29	48	81	0	0	0	0	0	0	2	1	0	0	8	6	0	60	21	0	3	21	86	50	0	0	0	6	[]	0	11
38	123456983	44	43	48	83	0	0	0	0	0	0	1	2	0	0	13	6	0	62	26	0	3	26	86	50	0	0	0	6	[]	0	11
39	123456983	31	46	51	92	0	0	0	0	0	0	1	2	0	0	10	7	0	65	26	0	3	26	86	50	0	0	0	6	[]	0	11
40	123456983	20	41	57	102	0	0	0	0	0	0	1	1	0	0	11	7	0	65	29	0	3	29	86	50	0	0	0	6	[]	0	11
41	123456983	20	32	57	113	0	0	0	0	0	0	1	1	0	0	8	8	0	68	29	0	3	29	86	50	0	0	0	6	[]	0	11
42	123456983	20	22	59	121	0	0	0	0	0	0	1	0	0	0	10	7	0	71	31	0	4	31	86	50	0	0	0	6	[]	0	11
43	123456983	14	21	56	134	0	0	0	0	0	0	1	0	0	0	7	7	0	74	31	0	4	31	86	50	0	0	0	6	[]	0	11
44	123456983	12	17	50	144	0	0	0	0	0	0	1	0	0	0	10	6	0	76	34	0	4	34	86	50	0	0	0	6	[]	0	11
45	123456983	10	10	51	150	0	0	0	0	0	0	1	0	0	0	10	8	0	77	36	0	4	36	86	50	0	0	0	6	[]	0	11
46	123456983	7	11	49	156	0	0	0	0	0	0	0	1	0	0	7	9	0	78	36	0	4	36	86	50	0	0	0	6	[]	0	11
47	123456983	7	10	45	160	0	0	0	0	0	0	2	1	0	0	4	11	0	82	36	0	6	36	86	50	0	0	0	6	[]	0	11
48	123456983	7	8	41	171	0	0	0	0	0	0	2	1	0	0	2	8	0	83	36	0	6	36	86	50	0	0	0	6	[]	0	10
49	123456983	7	6	35	178	0	0	0	0	0	0	1	2	0	0	3	8	0	88	37	0	6	37	86	50	0	0	0	6	[]	0	10
50	123456983	7	4	33	183	0	0	0	0	0	0	1	2	0	0	4	6	0	91	39	0	6	39	86	50	0	0	0	6	[]	0	10
51	123456983	6	4	26	189	0	0	0	0	0	0	2	2	0	0	4	7	0	93	40	0	7	40	86	50	0	0	0	6	[]	0	9
52	123456983	4	5	23	195	0	0	0	0	0	0	2	1	0	0	4	6	0	95	41	0	7	41	86	50	0	0	0	6	[]	0	9
53	123456983	4	4	20	198	0	0	0	0	0	0	3	1	0	0	3	7	0	99	41	0	8	41	86	50	0	0	0	6	[]	0	9
54	123456983	4	3	17	204	0	0	0	0	0	0	4	1	0	0	3	4	0	101	41	0	9	41	86	50	0	0	0	6	[]	0	8
55	123456983	4	1	18	207	0	0	0	0	0	0	4	1	0	0	3	2	0	103	41	0	9	41	86	50	0	0	0	6	[]	0	8
56	123456983	4	1	18	207	0	0	0	0	0	0	4	1	0	0	3	2	0	107	41	0	9	41	86	50	0	0	0	6	[]	0	8
57	123456983	4	1	16	210	0	0	0	0	0	0	3	0	0	0	4	2	0	113	42	0	9	42	86	50	0	0	0	6	[]	0	8
58	123456983	4	1	12	213	0	0	0	0	0	0	3	0	0	0	5	2	0	117	43	0	9	43	86	50	0	0	0	6	[]	0	8
59	123456983	4	1	8	217	0	0	0	0	0	0	2	1	0	0	6	1	0	117	44	0	9	44	86	50	0	0	0	6	[]	0	7
60	123456983	4	0	7	221	0	0	0	0	0	0	1	2	0	0	4	1	0	119	44	0	9	44	86	50	0	0	0	6	[]	0	6
